path1,path2,path3,path4,word1,word2,word3,word4,delay,index,practiceTrial.thisRepN,practiceTrial.thisTrialN,practiceTrial.thisN,practiceTrial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcomeScreen.started,text.started,textbox.started,text.stopped,welcomeScreen.stopped,start_resp.keys,start_resp.rt,start_resp.duration,practiceSesh.started,practiceText.started,key_resp.started,practiceSesh.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trialStart.started,text_3.started,text_4.started,trialStart.stopped,firstWord.started,firstW.started,polygon.started,firstW.stopped,polygon.stopped,firstWord.stopped,secondWord.started,secondW.started,secondW.stopped,polygon_2.started,polygon_2.stopped,secondWord.stopped,thirdWord.started,thirdW.started,thirdW.stopped,polygon_3.started,polygon_3.stopped,thirdWord.stopped,fourthWord.started,fourthW.started,sound_1.started,fourthW.stopped,fourthWord.stopped,response.started,text_6.started,key_resp_2.started,response.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trialEnd.started,text_8.started,text_8.stopped,trialEnd.stopped,text_3.stopped,text_4.stopped,experimentStart.started,text_7.started,key_resp_3.started,experimentStart.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,EndScreen.started,text_5.started,text_5.stopped,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
audio\set_11\fall_en-IN-Standard-A.wav,audio\set_11\wall_en-IN-Standard-A.wav,audio\set_11\bawl_en-IN-Standard-A.wav,audio\set_11\crawl_en-IN-Standard-A.wav,fall,wall,bawl,crawl,200,1,,,,,0,4,4,1,126.63328529999126,,,,,,,,,,,,,,,,,126.61765959998593,126.63328529999126,126.63328529999126,129.61684989999048,129.61686529999133,129.63276379997842,131.63323149993084,131.63323149993084,132.13223650003783,132.11709820001852,132.11711450002622,132.13223650003783,134.13178129994776,134.13178129994776,134.6316997000249,134.61679609993007,134.61681199993473,134.6316997000249,136.63145300000906,136.63145300000906,137.15327280003112,137.11533179995604,137.11534799996298,137.15327280003112,0.21203529997728765,139.1641985999886,139.14912810001988,139.14915069995914,139.1641985999886,139.1641985999886,140.49843739997596,y,1.317847300088033,None,140.49872279993724,140.51399030000903,142.01366990001407,141.99775300000329,129.63276379997842,129.63276379997842,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_9\box_en-IN-Standard-C.wav,audio\set_0\beat_en-IN-Standard-C.wav,audio\set_9\rocks_en-IN-Standard-C.wav,audio\set_2\brood_en-IN-Standard-C.wav,box,beat,rocks,brood,600,5,,,,,0,5,5,13,142.01366990001407,,,,,,,,,,,,,,,,,141.99808089993894,142.01366990001407,142.01366990001407,144.99731629993767,144.9973327999469,145.01332909998018,147.01328590000048,147.01328590000048,147.51292240002658,147.49671919993125,147.4967345999321,147.51292240002658,149.51316029997543,149.51316029997543,150.01209450000897,149.9967826999491,149.99679959996138,150.01209450000897,152.01176030002534,152.01176030002534,152.5321127999341,152.4958723000018,152.49588930001482,152.5321127999341,0.612828699988313,154.54460529994685,154.52859280002303,154.52861549996305,154.54460529994685,154.54460529994685,154.99569360003807,n,0.44855420000385493,None,154.9959922999842,155.01109539996833,156.5108564000111,156.49501349998172,145.01332909998018,145.01332909998018,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_5\vat_en-IN-Standard-X.wav,audio\set_11\fall_en-IN-Standard-X.wav,audio\set_11\wall_en-IN-Standard-X.wav,audio\set_7\float_en-IN-Standard-X.wav,vat,fall,wall,float,550,4,,,,,0,6,6,20,156.5108564000111,,,,,,,,,,,,,,,,,156.49537509994116,156.5108564000111,156.5108564000111,159.49456639995333,159.4945824999595,159.5103092000354,161.50998179998714,161.50998179998714,162.00984099996276,161.99476199992932,161.9947872000048,162.00984099996276,164.0103509000037,164.0103509000037,164.50928420003038,164.49355869996361,164.4935968000209,164.50928420003038,166.50957370002288,166.50957370002288,167.01844060001895,166.99364969995804,166.99366629996803,167.01844060001895,0.5627823000540957,169.0249579999363,169.00929620000534,169.00931919994764,169.0249579999363,169.0249579999363,170.57588679995388,n,1.5414236000506207,None,170.5761803999776,170.5914700999856,172.09110830002464,172.07590429997072,159.5103092000354,159.5103092000354,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_1\right_en-IN-Standard-X.wav,audio\set_9\rocks_en-IN-Standard-X.wav,audio\set_8\grow_en-IN-Standard-X.wav,audio\set_0\wheat_en-IN-Standard-X.wav,right,rocks,grow,wheat,1000,7,,,,,0,7,7,23,172.09110830002464,,,,,,,,,,,,,,,,,172.07621029997244,172.09110830002464,172.09110830002464,175.07464929996058,175.07466379995458,175.09050910000224,177.0901981999632,177.0901981999632,177.5901162000373,177.57413890003227,177.57415400003083,177.5901162000373,179.5897352999309,179.5897352999309,180.08967679995112,180.07454069994856,180.0745581999654,180.08967679995112,182.08924929995555,182.08924929995555,182.6029292999301,182.57335860002786,182.57337500003632,182.6029292999301,1.0126921000191942,184.60527609998826,184.5895099999616,184.5895320000127,184.60527609998826,184.60527609998826,185.6396296999883,n,1.0266496000112966,None,185.6399747999385,185.65511619998142,187.1550886000041,187.13902559992857,175.09050910000224,175.09050910000224,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_4\race_en-IN-Standard-X.wav,audio\set_4\face_en-IN-Standard-X.wav,audio\set_4\lace_en-IN-Standard-X.wav,audio\set_4\pace_en-IN-Standard-X.wav,ace,face,lace,pace,200,1,,,,,0,8,8,17,187.1550886000041,,,,,,,,,,,,,,,,,187.1393725000089,187.1550886000041,187.1550886000041,190.1388398000272,190.13885710004251,190.15439239994157,192.15394739992917,192.15394739992917,192.6538719999371,192.637888199999,192.63790650002193,192.6538719999371,194.65346810000483,194.65346810000483,195.15344220004044,195.13756699999794,195.13758280000184,195.15344220004044,197.1536361000035,197.1536361000035,197.65282399998978,197.63811679999344,197.6381388999289,197.65282399998978,0.2130415999563411,199.65242699999362,199.63637790002394,199.63640209997538,199.65242699999362,199.65242699999362,200.32012910000049,y,0.65830840007402,None,200.3204093000386,200.3356203000294,201.8354234000435,201.8194416000042,190.15439239994157,190.15439239994157,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_8\vow_en-IN-Standard-A.wav,audio\set_7\throne_en-IN-Standard-A.wav,audio\set_0\deed_en-IN-Standard-A.wav,audio\set_1\light_en-IN-Standard-A.wav,vow,throne,deed,light,1000,7,,,,,0,9,9,7,201.8354234000435,,,,,,,,,,,,,,,,,201.8197930000024,201.8354234000435,201.8354234000435,204.81882889999542,204.81884409999475,204.83484190003946,206.8344171999488,206.8344171999488,207.33432469994295,207.3181902000215,207.31821739999577,207.33432469994295,209.33395500003826,209.33395500003826,209.83368589996826,209.8187947999686,209.81882619997486,209.83368589996826,211.83419229998253,211.83419229998253,212.35540829994716,212.3180278999498,212.31804359995294,212.35540829994716,1.0129446999635547,214.36729500000365,214.35015389998443,214.35017709992826,214.36729500000365,214.36729500000365,215.1010590000078,n,0.7309220000170171,None,215.10145710001234,215.11606609995943,216.6158900000155,216.60093700001016,204.83484190003946,204.83484190003946,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_8\bow_en-IN-Standard-X.wav,audio\set_8\grow_en-IN-Standard-X.wav,audio\set_8\vow_en-IN-Standard-X.wav,audio\set_8\cow_en-IN-Standard-X.wav,bow,grow,vow,cow,400,2,,,,,0,10,10,18,216.6158900000155,,,,,,,,,,,,,,,,,216.6012303000316,216.6158900000155,216.6158900000155,219.59941050002817,219.5994249000214,219.6156163000269,221.61535149998963,221.61535149998963,222.1149570000125,222.09973090002313,222.09974850004073,222.1149570000125,224.1145807999419,224.1145807999419,224.6142120999284,224.59854969999287,224.59856529999524,224.6142120999284,226.6146035999991,226.6146035999991,227.1169151000213,227.09851809998509,227.0985343999928,227.1169151000213,0.41239549999590963,229.13008799997624,229.114267500001,229.11429759999737,229.13008799997624,229.13008799997624,229.264369099983,y,0.12671760004013777,None,229.26464940002188,229.27999109996017,230.7799522000132,230.76391790003981,219.6156163000269,219.6156163000269,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_9\fox_en-IN-Standard-C.wav,audio\set_6\bee_en-IN-Standard-C.wav,audio\set_0\beat_en-IN-Standard-C.wav,audio\set_3\lane_en-IN-Standard-C.wav,fox,bee,beat,lane,1000,7,,,,,0,11,11,15,230.7799522000132,,,,,,,,,,,,,,,,,230.76428520004265,230.7799522000132,230.7799522000132,233.76339330000337,233.7634085000027,233.7792308999924,235.77875970001332,235.77875970001332,236.27862180001102,236.26318969996646,236.26320519996807,236.27862180001102,238.2790634999983,238.2790634999983,238.7782079000026,238.76292889995966,238.7629445999628,238.7782079000026,240.77789040002972,240.77789040002972,241.29522009997163,241.26165090000723,241.26166840002406,241.29522009997163,1.0136923000682145,243.31049429997802,243.2946898000082,243.29471249994822,243.31049429997802,243.31049429997802,243.86179480003193,n,0.5452600000426173,None,243.8620791999856,243.87775999994483,245.37700570002198,245.36096830002498,233.7792308999924,233.7792308999924,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_10\guy_en-IN-Standard-A.wav,audio\set_10\fly_en-IN-Standard-A.wav,"audio\set_10
igh_en-IN-Standard-A.wav",audio\set_10\guy_en-IN-Standard-A.wav,guy,fly,nigh,guy,400,2,,,,,0,12,12,2,245.37700570002198,,,,,,,,,,,,,,,,,245.36127520003356,245.37700570002198,245.37700570002198,248.36029800004326,248.36031310004182,248.37637790001463,250.376868500025,250.376868500025,250.87584470002912,250.8605337999761,250.86054899997544,250.87584470002912,252.8763114999747,252.8763114999747,253.3757348000072,253.3596336999908,253.35965729993768,253.3757348000072,255.37558360002004,255.37558360002004,255.87491619994398,255.85893949994352,255.85897309996653,255.87491619994398,0.41290029999800026,257.8745984999696,257.85884599993005,257.8588689999888,257.8745984999696,257.8745984999696,261.10913809994236,n,3.2289381999289617,None,261.1094215000048,261.1236680999864,262.62348660000134,262.6078312000027,248.37637790001463,248.37637790001463,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_4\face_en-IN-Standard-C.wav,audio\set_5\cat_en-IN-Standard-C.wav,audio\set_4\lace_en-IN-Standard-C.wav,audio\set_5\sat_en-IN-Standard-C.wav,face,cat,lace,sat,800,6,,,,,0,13,13,14,262.62348660000134,,,,,,,,,,,,,,,,,262.6081935999682,262.62348660000134,262.62348660000134,265.6070074000163,265.6070232000202,265.6230695999693,267.6226431999821,267.6226431999821,268.12252460001037,268.10649549996015,268.1065113999648,268.12252460001037,270.12317919998895,270.12317919998895,,270.6230525999563,270.6230819999473,270.63868860004004,272.6391064999625,272.6215494000353,273.1330489999382,273.10698989999946,273.10700600000564,273.1330489999382,0.8122653000755236,275.13779359997716,275.1219506999478,275.1219750000164,275.13779359997716,275.13779359997716,287.1531827999279,n,11.998591599985957,None,287.1535850999644,287.16885419993196,288.66852279996965,288.65259039995726,265.6230695999693,265.6230695999693,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_7\boat_en-IN-Standard-C.wav,audio\set_7\goat_en-IN-Standard-C.wav,audio\set_7\moat_en-IN-Standard-C.wav,audio\set_7\float_en-IN-Standard-C.wav,boat,goat,moat,float,400,2,,,,,0,14,14,10,288.66852279996965,,,,,,,,,,,,,,,,,288.65288429998327,288.66852279996965,288.66852279996965,291.6520165000111,291.6520315000089,291.6679598999908,293.6675870999461,293.6675870999461,294.1672947999323,294.1514696000377,294.1514948999975,294.1672947999323,296.1679718999658,296.1679718999658,296.66699789999984,296.6511577999918,296.65117420000024,296.66699789999984,298.6664765999885,298.6664765999885,299.1663429000182,299.1510372000048,299.15107150003314,299.1663429000182,0.413016099948436,301.1660934999818,301.1502562999958,301.150280599948,301.1660934999818,301.1660934999818,301.96703449997585,y,0.7916349000297487,None,301.96731989993714,301.9826702999417,303.48235209996346,303.4663284999551,291.6679598999908,291.6679598999908,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_5\sat_en-IN-Standard-A.wav,audio\set_0\wheat_en-IN-Standard-A.wav,audio\set_4\race_en-IN-Standard-A.wav,audio\set_9\box_en-IN-Standard-A.wav,sat,heat,ace,box,800,6,,,,,0,15,15,6,303.48235209996346,,,,,,,,,,,,,,,,,303.46661949995905,303.48235209996346,303.48235209996346,306.46593179996125,306.4659468999598,306.481723099947,308.4819887999911,308.4819887999911,308.98120779998135,308.9653937999392,308.96540869993623,308.98120779998135,310.98182099999394,310.98182099999394,311.4807587999385,311.46569869993255,311.4657143999357,311.4807587999385,313.48039539996535,313.48039539996535,313.99834759999067,313.9642633999465,313.9642802999588,313.99834759999067,0.8128622999647632,315.9967102999799,315.9815102999564,315.9815500000259,315.9967102999799,315.9967102999799,323.0796529999934,n,7.067330899997614,None,323.0799983999459,323.0951944999397,324.59494260000065,324.57889360003173,306.481723099947,306.481723099947,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_7\moat_en-IN-Standard-C.wav,audio\set_10\fly_en-IN-Standard-C.wav,audio\set_8\vow_en-IN-Standard-C.wav,audio\set_2\wood_en-IN-Standard-C.wav,moat,fly,vow,wood,550,4,,,,,0,16,16,12,324.59494260000065,,,,,,,,,,,,,,,,,324.57918100000825,324.59494260000065,324.59494260000065,327.57834300003015,327.5783573000226,327.5944406000199,329.593935300014,329.593935300014,330.0937207000097,330.0785358999856,330.0785555000184,330.0937207000097,332.09339199995156,332.09339199995156,332.5933735000435,332.5773070999421,332.5773229999468,332.5933735000435,334.59385049995035,334.59385049995035,335.11636059999,335.0773007000098,335.0773252999643,335.11636059999,0.5628914999542758,337.1278738999972,337.11063250002917,337.11067319998983,337.1278738999972,337.1278738999972,340.7427289999323,n,3.6046014999737963,None,340.74302749999333,340.758528699982,342.2580259999959,342.2428776000161,327.5944406000199,327.5944406000199,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_11\fall_en-IN-Standard-A.wav,audio\set_9\fox_en-IN-Standard-A.wav,audio\set_6\dee_en-IN-Standard-A.wav,audio\set_7\throne_en-IN-Standard-A.wav,fall,fox,dee,throne,600,5,,,,,0,17,17,5,342.2580259999959,,,,,,,,,,,,,,,,,342.2431670000078,342.2580259999959,342.2580259999959,345.24174420000054,345.24175939999986,345.25751589995343,347.2580235999776,347.2580235999776,347.75702949997503,347.7418506999966,347.7418820000021,347.75702949997503,349.7568311999785,349.7568311999785,350.25716139993165,350.24069599993527,350.2407118999399,350.25716139993165,352.273469000007,352.2561702999519,352.77042169997003,352.74013960000593,352.7401560000144,352.77042169997003,0.614022699999623,354.7722079999512,354.75655549997464,354.75657880003564,354.7722079999512,354.7722079999512,355.58988530002534,y,0.8052687000017613,None,355.59017790004145,355.6055999000091,357.10530739999376,357.08932899998035,345.25751589995343,345.25751589995343,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
audio\set_5\bat_en-IN-Standard-X.wav,audio\set_5\rat_en-IN-Standard-X.wav,audio\set_5\sat_en-IN-Standard-X.wav,audio\set_5\vat_en-IN-Standard-X.wav,bat,rat,sat,vat,0,0,,,,,0,18,18,16,357.10530739999376,,,,,,,,,,,,,,,,,357.08970669994596,357.10530739999376,357.10530739999376,360.08885449997615,360.08886929997243,360.10473799996544,362.1051634999458,362.1051634999458,,362.604842599947,362.6048555999296,362.62082660000306,364.6207210000139,364.60376259998884,365.1036882000044,365.088604999939,365.0886321000289,365.1036882000044,367.1041417999659,367.1041417999659,367.61435659998097,367.58784369996283,367.5878602999728,367.61435659998097,0.01996289996895939,369.6199598000385,369.60468749993015,369.6047103999881,369.6199598000385,369.6199598000385,370.10404659993947,y,0.4675679999636486,None,370.1043359999312,370.11957099998835,371.6190647999756,371.6031621999573,360.10473799996544,360.10473799996544,,,,,,,,,,,,2,001,2023-11-28_23h28.43.911,pitch_toj,2023.2.3,60.06493020847734,2023-11-28 23h28.57.122359 +0530,
